model,dataset,dataset_label,code_id,imagenet_code_total,ood_code_total,l1_spatial_distance,imagenet_effective_support,ood_effective_support,effective_support_ratio,imagenet_zero_fraction,ood_zero_fraction,imagenet_max_position_mass,ood_max_position_mass,zero_fraction_delta,max_position_mass_delta
LlamaGen,organamnist,OrganAMNIST,1394,769,1170,0.7341046758471985,205.76387969869398,206.6399780755724,1.0042577850794867,0.0703125,0.0234375,0.011703511053315995,0.01623931623931624,-0.046875,0.004535805186000245
LlamaGen,organamnist,OrganAMNIST,1395,828,799,0.7202330207445297,217.02102112758024,196.4208245123173,0.9050774136614503,0.03125,0.08203125,0.013285024154589372,0.012515644555694618,0.05078125,-0.0007693795988947538
LlamaGen,organamnist,OrganAMNIST,1397,825,872,0.667920489296636,210.00467196124438,199.85470521104583,0.9516679002642775,0.06640625,0.0546875,0.01090909090909091,0.01834862385321101,-0.01171875,0.0074395329441201
LlamaGen,organamnist,OrganAMNIST,1398,798,582,0.8447923933545203,202.77590081354373,180.73076912649367,0.8912832757807794,0.06640625,0.18359375,0.013784461152882205,0.013745704467353952,0.1171875,-3.875668552825312e-05
LlamaGen,organamnist,OrganAMNIST,1399,711,435,0.8422522915757311,206.6885714270045,171.4153324547578,0.8293411254975748,0.0703125,0.2109375,0.012658227848101266,0.013793103448275862,0.140625,0.0011348756001745963
LlamaGen,organamnist,OrganAMNIST,1400,805,390,0.8352603917821309,214.97015288837045,158.6715942715227,0.7381098824166422,0.05078125,0.265625,0.012422360248447204,0.020512820512820513,0.21484375,0.008090460264373309
LlamaGen,organamnist,OrganAMNIST,1401,560,1126,0.6721961431108856,196.35199001643582,215.93188502229353,1.0997183425755896,0.1171875,0.04296875,0.0125,0.013321492007104795,-0.07421875,0.0008214920071047942
LlamaGen,organamnist,OrganAMNIST,1402,811,375,0.8730226058364159,202.75032078451255,152.55959453982976,0.7524505704825661,0.0703125,0.296875,0.012330456226880395,0.02666666666666667,0.2265625,0.014336210439786274
LlamaGen,organamnist,OrganAMNIST,1403,830,544,0.7920889440113394,221.13788041436925,170.5007025170228,0.7710153601795303,0.03515625,0.140625,0.010843373493975903,0.03860294117647059,0.10546875,0.027759567682494685
LlamaGen,organamnist,OrganAMNIST,1404,862,2820,0.557023909430485,212.946146832669,231.919208768026,1.0890979349359435,0.04296875,0.0,0.01160092807424594,0.011702127659574468,-0.04296875,0.00010119958532852844
LlamaGen,organamnist,OrganAMNIST,1405,847,2396,0.6696047919298792,216.3905708213126,218.1087191477557,1.0079400332460045,0.03515625,0.0078125,0.011806375442739079,0.013772954924874792,-0.02734375,0.001966579482135713
LlamaGen,organamnist,OrganAMNIST,1406,801,362,0.8109131541374387,219.54308959487543,164.78979425173415,0.7506034216600579,0.03125,0.24609375,0.011235955056179775,0.019337016574585635,0.21484375,0.00810106151840586
LlamaGen,organamnist,OrganAMNIST,1407,835,938,0.6401159301865353,214.6414041314278,210.11464260676183,0.9789101196808507,0.02734375,0.046875,0.010778443113772455,0.011727078891257996,0.01953125,0.000948635777485541
LlamaGen,organamnist,OrganAMNIST,1408,767,427,0.7674598255315122,212.523579962376,172.055050579892,0.8095809914850468,0.05078125,0.19921875,0.011734028683181226,0.02107728337236534,0.1484375,0.009343254689184113
LlamaGen,organamnist,OrganAMNIST,1409,885,525,0.7440193704600484,217.6517467867101,179.78743233764706,0.8260325726392238,0.01953125,0.17578125,0.011299435028248588,0.013333333333333334,0.15625,0.0020338983050847467
LlamaGen,organamnist,OrganAMNIST,1410,840,290,0.9483579638752053,217.31286664667442,143.42962419299937,0.6600144133490233,0.04296875,0.3515625,0.010714285714285714,0.020689655172413793,0.30859375,0.009975369458128078
LlamaGen,organamnist,OrganAMNIST,1411,1081,2320,0.6592283645411336,217.8524633370739,217.21870895685066,0.9970909010138542,0.0234375,0.01171875,0.013876040703052728,0.01206896551724138,-0.01171875,-0.001807075185811349
LlamaGen,organamnist,OrganAMNIST,1412,801,1052,0.6839407014995513,216.8653486734743,198.57735973350344,0.9156712261694404,0.046875,0.06640625,0.011235955056179775,0.017110266159695818,0.01953125,0.005874311103516043
LlamaGen,organamnist,OrganAMNIST,1413,994,1083,0.7039671082821954,225.41906509461253,183.72052995033278,0.8150177087870624,0.01171875,0.03515625,0.011066398390342052,0.03785780240073869,0.0234375,0.026791404010396636
LlamaGen,organamnist,OrganAMNIST,1414,770,572,0.7579420579420579,213.9155773427196,178.98078232226118,0.836688868317016,0.03515625,0.16796875,0.012987012987012988,0.019230769230769232,0.1328125,0.006243756243756244
LlamaGen,organamnist,OrganAMNIST,1415,711,263,1.0537506751589634,199.81018799733437,116.14211467024415,0.5812622260872583,0.078125,0.41796875,0.016877637130801686,0.045627376425855515,0.33984375,0.02874973929505383
LlamaGen,organamnist,OrganAMNIST,1416,620,889,0.7584854312565767,199.40941978398317,209.09983614794444,1.0485955797597664,0.09375,0.046875,0.014516129032258065,0.019122609673790775,-0.046875,0.00460648064153271
LlamaGen,organamnist,OrganAMNIST,1417,797,302,1.0747671317108032,215.44955723381474,102.43890247244907,0.47546582962469564,0.04296875,0.42578125,0.010037641154328732,0.06622516556291391,0.3828125,0.05618752440858518
LlamaGen,organamnist,OrganAMNIST,1418,819,755,0.7281598460406408,215.85788347051346,197.9163676302052,0.9168827399219862,0.0390625,0.0859375,0.01221001221001221,0.011920529801324504,0.046875,-0.00028948240868770583
LlamaGen,organamnist,OrganAMNIST,1419,605,536,1.062032811150857,192.82561903218752,103.51062025902523,0.5368094798738682,0.11328125,0.29296875,0.01487603305785124,0.10820895522388059,0.1796875,0.09333292216602936
LlamaGen,organamnist,OrganAMNIST,1420,587,369,0.9219816900042936,181.42095199670763,157.8881185459214,0.8702860215879955,0.1484375,0.2890625,0.03577512776831346,0.018970189701897018,0.140625,-0.01680493806641644
LlamaGen,organamnist,OrganAMNIST,1421,685,780,0.6595171252105558,209.7373006127241,201.74612867462642,0.9618991380419584,0.0703125,0.05859375,0.013138686131386862,0.017948717948717947,-0.01171875,0.004810031817331086
LlamaGen,organamnist,OrganAMNIST,1422,833,840,0.6713885554221688,218.76966803179388,194.50835057683827,0.8891010912379786,0.03515625,0.09375,0.009603841536614645,0.016666666666666666,0.05859375,0.007062825130052021
LlamaGen,organamnist,OrganAMNIST,1423,811,603,0.7379992761224703,208.12295269400732,177.22663107091097,0.8515477451037241,0.0625,0.16796875,0.013563501849568433,0.01990049751243781,0.10546875,0.006336995662869377
LlamaGen,organamnist,OrganAMNIST,1424,900,5046,0.586304663760074,215.83091467619954,228.76671742125637,1.0599348928510255,0.03125,0.0,0.013333333333333334,0.010899722552516845,-0.03125,-0.002433610780816489
LlamaGen,organamnist,OrganAMNIST,1425,766,1817,0.6203508782013791,214.46419733685673,228.53135573268145,1.0655921061440832,0.03515625,0.00390625,0.013054830287206266,0.009356081452944413,-0.03125,-0.0036987488342618523
LlamaGen,organamnist,OrganAMNIST,1426,705,483,0.8356636271529888,210.36418258997455,162.72614151655299,0.7735449044276044,0.0703125,0.21875,0.011347517730496455,0.039337474120082816,0.1484375,0.02798995638958636
LlamaGen,organamnist,OrganAMNIST,1427,746,2753,0.5436370169904827,216.89178406624976,234.83475543065117,1.082727759567512,0.04296875,0.00390625,0.010723860589812333,0.007991282237559027,-0.0390625,-0.0027325783522533058
LlamaGen,organamnist,OrganAMNIST,1428,688,1662,0.7930274536143062,200.51307940994334,173.86598323256567,0.8671054464088178,0.10546875,0.0078125,0.01308139534883721,0.06016847172081829,-0.09765625,0.047087076371981076
LlamaGen,organamnist,OrganAMNIST,1429,659,915,0.6915064222161413,206.52136314443226,194.54046692030278,0.9419871337196697,0.0703125,0.06640625,0.012139605462822459,0.022950819672131147,-0.00390625,0.010811214209308688
LlamaGen,organamnist,OrganAMNIST,1431,797,910,0.7045321052849284,212.2482989023948,203.20881287243876,0.9574107963328697,0.05078125,0.06640625,0.010037641154328732,0.017582417582417582,0.015625,0.00754477642808885
LlamaGen,organamnist,OrganAMNIST,1432,904,407,0.9124448261616404,212.83787202868248,145.1894882129306,0.6821600255116466,0.03515625,0.29296875,0.014380530973451327,0.02457002457002457,0.2578125,0.010189493596573241
LlamaGen,organamnist,OrganAMNIST,1433,774,831,0.7039804475788021,216.9005675872884,204.6895458263836,0.9437022138912078,0.03515625,0.0546875,0.011627906976744186,0.018050541516245487,0.01953125,0.006422634539501301
LlamaGen,organamnist,OrganAMNIST,1436,762,871,0.6815377985903313,210.90770733110776,192.18969208560245,0.9112502075795667,0.04296875,0.08203125,0.011811023622047244,0.02066590126291619,0.0390625,0.008854877640868945
LlamaGen,organamnist,OrganAMNIST,1437,804,3960,0.5885345997286295,211.61901886392963,230.62663918062137,1.0898200002000462,0.046875,0.00390625,0.012437810945273632,0.010606060606060607,-0.04296875,-0.0018317503392130258
LlamaGen,organamnist,OrganAMNIST,1438,758,361,1.1190551019960677,212.17762578679447,84.13324482100901,0.39652269888979647,0.046875,0.4140625,0.011873350923482849,0.08033240997229917,0.3671875,0.06845905904881631
LlamaGen,organamnist,OrganAMNIST,1439,808,3991,0.574950197349978,210.48866495890275,237.59050602239788,1.1287567720988048,0.05859375,0.0,0.013613861386138614,0.009771986970684038,-0.05859375,-0.0038418744154545756
LlamaGen,organamnist,OrganAMNIST,1440,849,1004,0.6728468927587647,210.89571523262896,213.31491574747906,1.011471074754561,0.0546875,0.03125,0.012956419316843345,0.012948207171314742,-0.0234375,-8.212145528603554e-06
LlamaGen,organamnist,OrganAMNIST,1441,854,1008,0.736143637782982,207.21775791722803,202.8431091101573,0.9788886394146868,0.0546875,0.04296875,0.01405152224824356,0.013888888888888888,-0.01171875,-0.0001626333593546716
LlamaGen,organamnist,OrganAMNIST,1444,780,485,0.8948189267776896,204.0032991260092,161.82346634313035,0.7932394575794329,0.07421875,0.21484375,0.014102564102564103,0.024742268041237112,0.140625,0.01063970393867301
LlamaGen,organamnist,OrganAMNIST,1445,750,535,0.770367601246106,209.33409008623474,187.0726881012303,0.8936561074412969,0.0703125,0.12890625,0.012,0.014953271028037384,0.05859375,0.0029532710280373835
LlamaGen,organamnist,OrganAMNIST,1446,894,948,0.6377679608076345,224.25476201925542,214.85819645164804,0.9580987021947808,0.02734375,0.03125,0.011185682326621925,0.012658227848101266,0.00390625,0.001472545521479341
LlamaGen,organamnist,OrganAMNIST,1448,777,586,0.7778012044223648,213.24181909784235,187.8890735743811,0.8811080039050474,0.046875,0.13671875,0.010296010296010296,0.015358361774744027,0.08984375,0.005062351478733731
LlamaGen,organamnist,OrganAMNIST,1449,831,579,0.8173808944838294,214.09983224371393,179.18112426615582,0.8369045523687777,0.03515625,0.15625,0.01444043321299639,0.02072538860103627,0.12109375,0.00628495538803988
LlamaGen,organamnist,OrganAMNIST,1450,788,646,0.8457198535305118,211.90701675355095,141.7495178635423,0.6689231911013017,0.05859375,0.1953125,0.011421319796954314,0.07430340557275542,0.13671875,0.0628820857758011
LlamaGen,organamnist,OrganAMNIST,1451,797,380,0.8218384732219508,211.41055236205202,161.45016346311093,0.7636807229310805,0.03515625,0.265625,0.015056461731493099,0.018421052631578946,0.23046875,0.0033645909000858468
LlamaGen,organamnist,OrganAMNIST,1452,772,261,0.8992714350941973,214.95087767481667,140.20324507860352,0.652257141702425,0.0546875,0.3671875,0.011658031088082901,0.02681992337164751,0.3125,0.015161892283564609
LlamaGen,organamnist,OrganAMNIST,1453,918,1674,0.6772085178157284,219.11384712589668,216.64244749620488,0.9887209336054795,0.02734375,0.01171875,0.013071895424836602,0.010752688172043012,-0.015625,-0.00231920725279359
LlamaGen,organamnist,OrganAMNIST,1454,838,896,0.7144668428230481,216.04549286193054,206.95270264813104,0.9579126132494211,0.03515625,0.04296875,0.013126491646778043,0.014508928571428572,0.0078125,0.0013824369246505288
LlamaGen,organamnist,OrganAMNIST,1455,1034,822,0.6697680328678931,214.00090680975742,208.87090748984903,0.9760281421402159,0.0390625,0.05078125,0.01160541586073501,0.01338199513381995,0.01171875,0.0017765792730849404
LlamaGen,organamnist,OrganAMNIST,1456,716,979,0.7354557438042466,206.90752185852907,199.01450020848344,0.9618524180312671,0.08203125,0.046875,0.009776536312849162,0.02553626149131767,-0.03515625,0.01575972517846851
LlamaGen,organamnist,OrganAMNIST,1457,679,486,0.9466111505057667,209.85304312240467,148.66358671085473,0.7084175883222295,0.07421875,0.2421875,0.011782032400589101,0.024691358024691357,0.16796875,0.012909325624102255
LlamaGen,organamnist,OrganAMNIST,1458,726,454,0.7936918241283479,201.05422897166298,182.14400480243074,0.9059446584836697,0.08984375,0.17578125,0.013774104683195593,0.013215859030837005,0.0859375,-0.0005582456523585879
LlamaGen,organamnist,OrganAMNIST,1459,721,1379,0.6674317255363038,207.653018557192,213.82364829740848,1.0297160608744869,0.07421875,0.0234375,0.011095700416088766,0.012327773749093546,-0.05078125,0.0012320733330047802
LlamaGen,organamnist,OrganAMNIST,1460,795,607,0.7861365826365361,209.3029446604548,185.69568521461994,0.8872100940379404,0.05859375,0.13671875,0.011320754716981131,0.016474464579901153,0.078125,0.005153709862920021
LlamaGen,organamnist,OrganAMNIST,1461,892,312,0.9651604001379785,224.57872666611462,136.51985198263452,0.6078930716603498,0.01953125,0.36328125,0.011210762331838564,0.028846153846153848,0.34375,0.017635391514315285
LlamaGen,organamnist,OrganAMNIST,1462,968,1105,0.7969316779477207,211.21524732473083,165.25969372474114,0.7824231243621548,0.0546875,0.1328125,0.01859504132231405,0.06334841628959276,0.078125,0.04475337496727871
LlamaGen,organamnist,OrganAMNIST,1463,844,1461,0.6083186546901914,215.2389880135939,224.7703407313515,1.0442826497453872,0.05859375,0.0078125,0.009478672985781991,0.01026694045174538,-0.05078125,0.0007882674659633881
LlamaGen,organamnist,OrganAMNIST,1464,968,421,0.7317779391845468,226.0159379983651,167.2747149662415,0.7401014125271621,0.015625,0.2265625,0.009297520661157025,0.026128266033254157,0.2109375,0.016830745372097132
LlamaGen,organamnist,OrganAMNIST,1465,963,519,0.7807970035834548,219.7548056097255,176.2163169745106,0.8018769668567008,0.0234375,0.16015625,0.012461059190031152,0.02119460500963391,0.13671875,0.008733545819602758
LlamaGen,organamnist,OrganAMNIST,1466,896,737,0.8882383940686179,198.15195336110187,170.03933739845777,0.8581259710752731,0.04296875,0.17578125,0.016741071428571428,0.021709633649932156,0.1328125,0.004968562221360728
LlamaGen,organamnist,OrganAMNIST,1467,793,695,0.6972955809375199,216.4863488226145,192.55924642287422,0.8894752369843617,0.0390625,0.11328125,0.011349306431273645,0.015827338129496403,0.07421875,0.004478031698222758
LlamaGen,organamnist,OrganAMNIST,1469,538,800,0.7304646840148699,196.1812802358626,204.72592542743058,1.0435548446890295,0.12890625,0.05859375,0.013011152416356878,0.015,-0.0703125,0.001988847583643122
LlamaGen,organamnist,OrganAMNIST,1471,837,601,0.7282645212976382,216.83332624345408,171.81552297674963,0.7923852202674796,0.02734375,0.171875,0.013142174432497013,0.018302828618968387,0.14453125,0.005160654186471374
LlamaGen,organamnist,OrganAMNIST,1472,773,270,1.0393656269464806,210.72714844985646,116.43801604156103,0.5525534649811294,0.0390625,0.453125,0.0129366106080207,0.025925925925925925,0.4140625,0.012989315317905226
LlamaGen,organamnist,OrganAMNIST,1473,839,687,0.6902582092426521,217.29159311248753,205.56190264784885,0.9460186641525222,0.046875,0.0703125,0.009535160905840286,0.011644832605531296,0.0234375,0.0021096716996910105
LlamaGen,organamnist,OrganAMNIST,1474,749,1704,0.6227019437497259,215.52703050935992,220.85559832016233,1.0247234316652036,0.0625,0.0078125,0.010680907877169559,0.02112676056338028,-0.0546875,0.010445852686210722
LlamaGen,organamnist,OrganAMNIST,1475,810,308,0.9508577841911175,216.77329641829402,140.98779700387533,0.650392826669111,0.0546875,0.359375,0.011111111111111112,0.022727272727272728,0.3046875,0.011616161616161616
LlamaGen,organamnist,OrganAMNIST,1476,1070,645,0.90383250018112,220.03585566985603,140.1141416474679,0.6367786796425422,0.015625,0.21484375,0.014953271028037384,0.040310077519379844,0.19921875,0.025356806491342462
LlamaGen,organamnist,OrganAMNIST,1477,603,510,0.8509608818651839,195.67740841732365,180.04393060942698,0.9201058623254302,0.11328125,0.18359375,0.013266998341625208,0.013725490196078431,0.0703125,0.00045849185445322356
LlamaGen,organamnist,OrganAMNIST,1478,895,1281,0.552002407337145,226.87756027753372,219.5811254271658,0.9678397685454553,0.01953125,0.01171875,0.008938547486033519,0.01327088212334114,-0.0078125,0.004332334637307622
LlamaGen,organamnist,OrganAMNIST,1479,884,672,0.7231873518638223,218.2957320559488,185.37619354371566,0.8491975165882037,0.03125,0.11328125,0.011312217194570135,0.028273809523809524,0.08203125,0.01696159232923939
LlamaGen,organamnist,OrganAMNIST,1481,1027,350,0.9907135902072611,209.73425758610793,145.71577015827515,0.6947638017525605,0.0390625,0.3515625,0.017526777020447908,0.017142857142857144,0.3125,-0.0003839198775907639
LlamaGen,organamnist,OrganAMNIST,1482,745,1082,0.7786847622473917,208.14179560898205,203.2372311460662,0.9764364266745846,0.0703125,0.046875,0.012080536912751677,0.014787430683918669,-0.0234375,0.0027068937711669915
LlamaGen,organamnist,OrganAMNIST,1483,977,1140,1.1452638761694414,212.1234942763848,93.80969872027343,0.44224096458662304,0.0390625,0.1953125,0.015353121801432957,0.06140350877192982,0.15625,0.04605038697049686
LlamaGen,organamnist,OrganAMNIST,1484,734,306,0.9152285800787163,210.2291801235381,148.56963891980237,0.706703221848164,0.0703125,0.33984375,0.010899182561307902,0.0196078431372549,0.26953125,0.008708660575947
LlamaGen,organamnist,OrganAMNIST,1485,914,1026,0.7351956355756886,222.7612372630491,201.3955514092189,0.904087056992773,0.02734375,0.06640625,0.010940919037199124,0.014619883040935672,0.0390625,0.0036789640037365474
LlamaGen,organamnist,OrganAMNIST,1486,822,2641,0.5696636697557051,215.2710226551746,229.14440876527527,1.0644461383561286,0.04296875,0.0,0.010948905109489052,0.010223400227186671,-0.04296875,-0.0007255048823023805
LlamaGen,organamnist,OrganAMNIST,1487,683,2253,0.5957113307196066,208.6466052300095,222.47225966347196,1.066263500516681,0.08984375,0.0078125,0.01171303074670571,0.019973368841544607,-0.08203125,0.008260338094838896
LlamaGen,organamnist,OrganAMNIST,1488,859,789,0.6511831041193595,215.46170362253037,208.14279913932913,0.9660315296864852,0.03515625,0.0546875,0.010477299185098952,0.012674271229404309,0.01953125,0.0021969720443053564
LlamaGen,organamnist,OrganAMNIST,1489,893,1269,0.6209613869188337,222.22219085230486,218.95908217161664,0.9853160088640429,0.01171875,0.015625,0.012318029115341545,0.01260835303388495,0.00390625,0.00029032391854340485
LlamaGen,organamnist,OrganAMNIST,1492,831,1009,0.652746222624538,213.12609181787175,203.78722200427546,0.9561814804844407,0.0546875,0.05078125,0.010830324909747292,0.02081268582755203,-0.00390625,0.00998236091780474
LlamaGen,organamnist,OrganAMNIST,1494,1150,836,0.6482171832743915,219.86974667054199,204.11771663297318,0.9283574467333515,0.0078125,0.04296875,0.011304347826086957,0.019138755980861243,0.03515625,0.007834408154774286
LlamaGen,organamnist,OrganAMNIST,1495,750,847,0.744094451003542,206.47945428655356,200.18366772053116,0.9695088957505424,0.08203125,0.05859375,0.010666666666666666,0.014167650531286895,-0.0234375,0.0035009838646202288
LlamaGen,organamnist,OrganAMNIST,1496,1027,1534,0.5321241727592296,223.9330575349577,219.40533248242235,0.9797808992456215,0.01953125,0.0,0.011684518013631937,0.014341590612777053,-0.01953125,0.0026570725991451154
LlamaGen,organamnist,OrganAMNIST,1497,621,710,0.7619242022181398,193.05478411610613,188.7189499052075,0.9775409129032979,0.13671875,0.09375,0.014492753623188406,0.014084507042253521,-0.04296875,-0.00040824658093488453
LlamaGen,organamnist,OrganAMNIST,1498,699,718,0.7055642561398894,200.8674916498998,207.3600673652057,1.0323226803002155,0.08203125,0.05078125,0.012875536480686695,0.013927576601671309,-0.03125,0.0010520401209846136
LlamaGen,organamnist,OrganAMNIST,1499,698,1570,0.6097640209515814,210.07628566389678,225.08341056540002,1.0714365491282214,0.06640625,0.0,0.011461318051575931,0.011464968152866241,-0.06640625,3.650101290310348e-06
LlamaGen,organamnist,OrganAMNIST,1500,844,425,0.868742681906886,218.57587254737282,161.44487842909146,0.7386216811011511,0.01953125,0.25390625,0.014218009478672985,0.01647058823529412,0.234375,0.0022525787566211337
LlamaGen,organamnist,OrganAMNIST,1501,615,1341,0.616060093486841,201.81735213601056,218.87284611455917,1.0845095518201746,0.11328125,0.01953125,0.011382113821138212,0.010439970171513796,-0.09375,-0.0009421436496244162
LlamaGen,organamnist,OrganAMNIST,1502,751,1167,0.6511306832249945,209.97726914036,215.4209416072596,1.0259250560271873,0.0625,0.01953125,0.010652463382157125,0.012853470437017995,-0.04296875,0.0022010070548608707
LlamaGen,organamnist,OrganAMNIST,1503,900,1056,0.6483080808080808,213.4452129979333,218.78508718579528,1.0250175401587183,0.05859375,0.01171875,0.008888888888888889,0.010416666666666666,-0.046875,0.0015277777777777772
LlamaGen,organamnist,OrganAMNIST,1504,762,1897,0.6230475803070742,212.62278546322503,222.5595496639037,1.0467342396019796,0.0390625,0.01171875,0.011811023622047244,0.010542962572482868,-0.02734375,-0.001268061049564376
LlamaGen,organamnist,OrganAMNIST,1505,985,988,0.6276372305226166,224.1102378071523,195.62291938139228,0.8728870278105124,0.0234375,0.0390625,0.01015228426395939,0.030364372469635626,0.015625,0.020212088205676236
LlamaGen,organamnist,OrganAMNIST,1508,712,531,0.8621215006665397,208.37469399717,159.11757929142235,0.7636127796477213,0.0703125,0.1953125,0.011235955056179775,0.03389830508474576,0.125,0.022662350028565988
LlamaGen,organamnist,OrganAMNIST,1509,1486,676,1.2088645902187678,108.27561796388602,185.93575758530577,1.7172449447235878,0.0859375,0.1328125,0.08748317631224764,0.016272189349112426,0.046875,-0.07121098696313521
LlamaGen,organamnist,OrganAMNIST,1510,909,610,0.7413587260365382,210.21532154137066,186.15318668276265,0.8855357702655725,0.05859375,0.15625,0.014301430143014302,0.01639344262295082,0.09765625,0.0020920124799365183
LlamaGen,organamnist,OrganAMNIST,1511,943,784,0.6852208539831628,220.5771255390379,202.13455661796573,0.9163894765787571,0.01953125,0.06640625,0.013785790031813362,0.01913265306122449,0.046875,0.005346863029411128
LlamaGen,organamnist,OrganAMNIST,1512,857,403,0.9153866421905719,213.63381193779557,155.8882477628414,0.7296983859850418,0.046875,0.26953125,0.009334889148191364,0.022332506203473945,0.22265625,0.01299761705528258
LlamaGen,organamnist,OrganAMNIST,1513,685,409,0.8988845858690415,206.25002426464778,152.94152804159538,0.7415345941746406,0.078125,0.2734375,0.01167883211678832,0.019559902200488997,0.1953125,0.007881070083700677
LlamaGen,organamnist,OrganAMNIST,1515,708,569,0.9914559192954238,203.4880565043516,143.3961505514243,0.7046907470383048,0.078125,0.26953125,0.014124293785310734,0.04569420035149385,0.19140625,0.031569906566183116
LlamaGen,organamnist,OrganAMNIST,1516,884,358,0.8799261862028868,218.1652260144113,157.7760730623626,0.7231953320184052,0.0234375,0.296875,0.010180995475113122,0.013966480446927373,0.2734375,0.003785484971814251
LlamaGen,organamnist,OrganAMNIST,1517,700,2372,0.5711153938809925,201.9169207370804,233.94659353992583,1.1586279777144177,0.1015625,0.0,0.011428571428571429,0.008431703204047217,-0.1015625,-0.0029968682245242115
LlamaGen,organamnist,OrganAMNIST,1520,702,339,1.0151778735849533,200.42064175972936,126.63482535560343,0.6318452243427963,0.09375,0.35546875,0.011396011396011397,0.032448377581120944,0.26171875,0.02105236618510955
LlamaGen,organamnist,OrganAMNIST,1522,915,1844,0.6247359624479926,216.25577338220376,219.15854352255226,1.0134228561621716,0.03515625,0.0078125,0.01092896174863388,0.013015184381778741,-0.02734375,0.0020862226331448616
LlamaGen,organamnist,OrganAMNIST,1523,804,1201,0.6216854942605872,214.9616100687429,219.82922929146696,1.022644132694984,0.02734375,0.01171875,0.011194029850746268,0.01582014987510408,-0.015625,0.004626120024357814
LlamaGen,organamnist,OrganAMNIST,1525,676,1007,0.6441712744516198,200.95084816808802,221.0633723717006,1.1000867843403637,0.09765625,0.01953125,0.013313609467455622,0.011916583912611719,-0.078125,-0.0013970255548439031
LlamaGen,organamnist,OrganAMNIST,1526,582,431,0.8309692954130488,198.68567686186245,159.3481007779201,0.8020110120404298,0.09765625,0.2421875,0.010309278350515464,0.025522041763341066,0.14453125,0.015212763412825603
LlamaGen,organamnist,OrganAMNIST,1527,805,302,0.9459092591830858,218.0559517541769,136.7107210822333,0.6269524861965369,0.0390625,0.3671875,0.012422360248447204,0.033112582781456956,0.328125,0.020690222533009752
LlamaGen,organamnist,OrganAMNIST,1528,781,1367,0.6129031955917188,212.25622581103963,220.9662310609486,1.0410353346132848,0.05078125,0.03125,0.010243277848911651,0.011704462326261888,-0.01953125,0.0014611844773502365
LlamaGen,organamnist,OrganAMNIST,1529,863,1658,0.5831734055326399,221.69664442309468,222.12408770754254,1.0019280548226617,0.01953125,0.015625,0.010428736964078795,0.010856453558504222,-0.00390625,0.00042771659442542714
LlamaGen,organamnist,OrganAMNIST,1530,758,956,0.7404036166524988,208.43330826103238,194.4815855239537,0.9330638521574192,0.05078125,0.12890625,0.011873350923482849,0.012552301255230125,0.078125,0.0006789503317472766
LlamaGen,organamnist,OrganAMNIST,1531,790,1934,0.6405613079732436,213.71328407969918,227.02863323795026,1.0623047332578794,0.0390625,0.00390625,0.01139240506329114,0.010341261633919338,-0.03515625,-0.0010511434293718012
LlamaGen,organamnist,OrganAMNIST,1532,926,675,0.6913974882009439,219.20353838858634,191.71385178767412,0.8745928701562257,0.03125,0.11328125,0.011879049676025918,0.014814814814814815,0.08203125,0.002935765138788897
LlamaGen,organamnist,OrganAMNIST,1533,811,598,0.8302191027221852,215.27016260852324,157.7320879405245,0.7327169080434345,0.03125,0.19140625,0.011097410604192354,0.026755852842809364,0.16015625,0.01565844223861701
LlamaGen,organamnist,OrganAMNIST,1534,753,381,0.8439313611694953,212.87052993749316,159.65785337009407,0.7500232813672032,0.06640625,0.25390625,0.010624169986719787,0.02099737532808399,0.1875,0.010373205341364202
LlamaGen,organamnist,OrganAMNIST,1535,778,1074,0.656896114278602,213.1869687022404,214.07648544491022,1.004172472398687,0.0625,0.02734375,0.011568123393316195,0.010242085661080074,-0.03515625,-0.001326037732236121
LlamaGen,organamnist,OrganAMNIST,1536,875,504,0.8144126984126985,220.27341187451466,186.2571203874879,0.8455724129501151,0.02734375,0.15234375,0.011428571428571429,0.015873015873015872,0.125,0.004444444444444444
LlamaGen,organamnist,OrganAMNIST,1540,697,1248,0.6352361770224038,206.83195267627036,222.64237550380258,1.0764409107149824,0.05859375,0.0078125,0.014347202295552367,0.015224358974358974,-0.05078125,0.0008771566788066069
LlamaGen,organamnist,OrganAMNIST,1541,813,374,0.9470239622182317,215.23570023688225,133.9234029455678,0.6222174239597592,0.03125,0.33984375,0.01107011070110701,0.0213903743315508,0.30859375,0.01032026363044379
LlamaGen,organamnist,OrganAMNIST,1542,604,748,0.8128342245989304,195.7722407003282,200.2926951092344,1.0230903747780347,0.12109375,0.05859375,0.013245033112582781,0.017379679144385027,-0.0625,0.004134646031802245
LlamaGen,organamnist,OrganAMNIST,1543,893,744,0.6811581114763573,210.24612522774507,201.71969064221383,0.9594454614738077,0.046875,0.078125,0.011198208286674132,0.01478494623655914,0.03125,0.0035867379498850088
LlamaGen,organamnist,OrganAMNIST,1544,1161,434,0.8190579390879467,202.441511667345,170.01505280620037,0.8398230748522156,0.03125,0.2109375,0.025839793281653745,0.018433179723502304,0.1796875,-0.007406613558151441
LlamaGen,organamnist,OrganAMNIST,1545,782,1705,0.57482505943854,214.52757910313414,225.84808674544675,1.0527694746271772,0.046875,0.0078125,0.011508951406649617,0.012903225806451613,-0.0390625,0.0013942743998019962
